"","copynumber_r","Gene","Species","CopyNumber"
"37036","0","BLGH_00028","500-avenae-AVE",0.223228438824978
"37037","0","BLGH_00029","500-avenae-AVE",0
"37038","0","BLGH_00030","500-avenae-AVE",0
"37039","0","BLGH_00031","500-avenae-AVE",0
"37040","0","BLGH_00032","500-avenae-AVE",0.00665880286267691
"37041","0","BLGH_00033","500-avenae-AVE",0
"37042","0","BLGH_00034","500-avenae-AVE",0.0159811268704246
"37043","1","BLGH_00041","500-avenae-AVE",0.877613847141934
"37044","1","BLGH_00049","500-avenae-AVE",0.820314929972869
"37045","1","BLGH_00076","500-avenae-AVE",0.930716575732856
"37046","1","BLGH_00090","500-avenae-AVE",0.890195227147066
"37047","1","BLGH_00097","500-avenae-AVE",1.04208835873241
"37048","1","BLGH_00100","500-avenae-AVE",0.611219650668966
"37049","1","BLGH_00119","500-avenae-AVE",0.901505308836317
"37050","0","BLGH_00140","500-avenae-AVE",0
"37051","1","BLGH_00146","500-avenae-AVE",1.01785917554358
"37052","1","BLGH_00163","500-avenae-AVE",0.888931879610772
"37053","1","BLGH_00164","500-avenae-AVE",0.699223625046724
"37054","1","BLGH_00172","500-avenae-AVE",0.969221510086446
"37055","1","BLGH_00189","500-avenae-AVE",0.897254373672445
"37056","1","BLGH_00220","500-avenae-AVE",0.561812710099568
"37057","1","BLGH_00223","500-avenae-AVE",0.792456767621751
"37058","1","BLGH_00252","500-avenae-AVE",1.06622359684028
"37059","1","BLGH_00257","500-avenae-AVE",1.02964051348469
"37060","1","BLGH_00279","500-avenae-AVE",0.817629271840152
"37061","0","BLGH_00280","500-avenae-AVE",0
"37062","1","BLGH_00289","500-avenae-AVE",0.697083000260041
"37063","1","BLGH_00293","500-avenae-AVE",0.98106362176773
"37064","1","BLGH_00294","500-avenae-AVE",0.798419137505661
"37065","1","BLGH_00314","500-avenae-AVE",0.579188869593266
"37066","0","BLGH_00316","500-avenae-AVE",0
"37067","1","BLGH_00344","500-avenae-AVE",0.786177985142605
"37068","1","BLGH_00369","500-avenae-AVE",0.847939790418997
"37069","1","BLGH_00379","500-avenae-AVE",0.632257442183309
"37070","1","BLGH_00432","500-avenae-AVE",0.83219951116782
"37071","0","BLGH_00434","500-avenae-AVE",0.0325541473286426
"37072","1","BLGH_00436","500-avenae-AVE",0.893845380894744
"37073","0","BLGH_00437","500-avenae-AVE",0
"37074","1","BLGH_00459","500-avenae-AVE",0.978280838481835
"37075","1","BLGH_00464","500-avenae-AVE",0.574067633712525
"37076","1","BLGH_00508","500-avenae-AVE",0.917872343941623
"37077","0","BLGH_00510","500-avenae-AVE",0
"37078","0","BLGH_00540","500-avenae-AVE",0.322582005347459
"37079","1","BLGH_00554","500-avenae-AVE",0.73690751680291
"37080","1","BLGH_00569","500-avenae-AVE",0.808234693413026
"37081","1","BLGH_00605","500-avenae-AVE",0.701068088551193
"37082","0","BLGH_00641","500-avenae-AVE",0.374668641073287
"37083","0","BLGH_00697","500-avenae-AVE",0
"37084","0","BLGH_00698","500-avenae-AVE",0
"37085","0","BLGH_00700","500-avenae-AVE",0
"37086","0","BLGH_00708","500-avenae-AVE",0
"37087","0","BLGH_00709","500-avenae-AVE",0
"37088","1","BLGH_00724","500-avenae-AVE",1.07045814440973
"37089","0","BLGH_00730","500-avenae-AVE",0.00591893587793503
"37090","0","BLGH_00732","500-avenae-AVE",0.429236676840249
"37091","0","BLGH_00733","500-avenae-AVE",0.094555000650012
"37092","1","BLGH_00773","500-avenae-AVE",0.987873879754342
"37093","1","BLGH_00785","500-avenae-AVE",0.900850319956605
"37094","1","BLGH_00809","500-avenae-AVE",1.01594632306547
"37095","1","BLGH_00828","500-avenae-AVE",1.03334106529489
"37096","0","BLGH_00837","500-avenae-AVE",0
"37097","0","BLGH_00838","500-avenae-AVE",0
"37098","0","BLGH_00845","500-avenae-AVE",0
"37099","0","BLGH_00847","500-avenae-AVE",0
"37100","0","BLGH_00850","500-avenae-AVE",0
"37101","0","BLGH_00851","500-avenae-AVE",0
"37102","0","BLGH_00857","500-avenae-AVE",0.00295946793896751
"37103","1","BLGH_00867","500-avenae-AVE",0.767981930162069
"37104","1","BLGH_00874","500-avenae-AVE",1.34648003149498
"37105","0","BLGH_00892","500-avenae-AVE",0
"37106","0","BLGH_00893","500-avenae-AVE",0
"37107","0","BLGH_00918","500-avenae-AVE",0.232503199955135
"37108","0","BLGH_00919","500-avenae-AVE",0
"37109","0","BLGH_00921","500-avenae-AVE",0.295598621198049
"37110","1","BLGH_00952","500-avenae-AVE",1.01231349765291
"37111","1","BLGH_00969","500-avenae-AVE",1.43580436726471
"37112","1","BLGH_00978","500-avenae-AVE",0.997596038493263
"37113","1","BLGH_01001","500-avenae-AVE",1.17393245245003
"37114","1","BLGH_01006","500-avenae-AVE",1.08905372298248
"37115","0","BLGH_01048","500-avenae-AVE",0.00591893587793503
"37116","1","BLGH_01082","500-avenae-AVE",0.533478034851405
"37117","1","BLGH_01089","500-avenae-AVE",0.639067506740644
"37118","1","BLGH_01108","500-avenae-AVE",0.859335482847515
"37119","1","BLGH_01111","500-avenae-AVE",0.898480623259624
"37120","1","BLGH_01189","500-avenae-AVE",0.913028262105115
"37121","0","BLGH_01226","500-avenae-AVE",0
"37122","0","BLGH_01256","500-avenae-AVE",0.00887840381690255
"37123","0","BLGH_01257","500-avenae-AVE",0
"37124","0","BLGH_01258","500-avenae-AVE",0
"37125","0","BLGH_01259","500-avenae-AVE",0
"37126","1","BLGH_01261","500-avenae-AVE",0.970633019046501
"37127","0","BLGH_01268","500-avenae-AVE",0
"37128","0","BLGH_01270","500-avenae-AVE",0
"37129","0","BLGH_01271","500-avenae-AVE",0
"37130","0","BLGH_01273","500-avenae-AVE",0
"37131","0","BLGH_01274","500-avenae-AVE",0
"37132","0","BLGH_01275","500-avenae-AVE",0.275230518323978
"37133","0","BLGH_01277","500-avenae-AVE",0.201983686834532
"37134","0","BLGH_01278","500-avenae-AVE",0
"37135","0","BLGH_01286","500-avenae-AVE",0.01183787175587
"37136","1","BLGH_01368","500-avenae-AVE",0.826610010539201
"37137","1","BLGH_01400","500-avenae-AVE",1.02023127398039
"37138","0","BLGH_01403","500-avenae-AVE",0.0147973396948376
"37139","1","BLGH_01413","500-avenae-AVE",0.739022471558301
"37140","0","BLGH_01445","500-avenae-AVE",0.00887840381690255
"37141","1","BLGH_01448","500-avenae-AVE",0.555683627128488
"37142","1","BLGH_01454","500-avenae-AVE",1.06953709848637
"37143","1","BLGH_01483","500-avenae-AVE",0.771566174665929
"37144","1","BLGH_01490","500-avenae-AVE",0.879029331281617
"37145","0","BLGH_01491","500-avenae-AVE",0.453340842452149
"37146","1","BLGH_01505","500-avenae-AVE",0.559831101671413
"37147","1","BLGH_01521","500-avenae-AVE",1.06131365648193
"37148","1","BLGH_01542","500-avenae-AVE",0.602182900744099
"37149","1","BLGH_01558","500-avenae-AVE",0.575244311106182
"37150","0","BLGH_01564","500-avenae-AVE",0.0101467472193172
"37151","1","BLGH_01576","500-avenae-AVE",0.92442721060606
"37152","1","BLGH_01590","500-avenae-AVE",0.964136908799733
"37153","1","BLGH_01599","500-avenae-AVE",0.950275253636872
"37154","0","BLGH_01616","500-avenae-AVE",0.152577013742325
"37155","0","BLGH_01623","500-avenae-AVE",0.387875266750929
"37156","0","BLGH_01637","500-avenae-AVE",0.25229464179698
"37157","0","BLGH_01641","500-avenae-AVE",0.01183787175587
"37158","0","BLGH_01650","500-avenae-AVE",0.0859302655135923
"37159","1","BLGH_01668","500-avenae-AVE",0.724339386724438
"37160","0","BLGH_01670","500-avenae-AVE",0.374202888741908
"37161","1","BLGH_01682","500-avenae-AVE",0.505109190123779
"37162","0","BLGH_01683","500-avenae-AVE",0.332679013609818
"37163","1","BLGH_01685","500-avenae-AVE",1.01540033234333
"37164","0","BLGH_01687","500-avenae-AVE",0.0213081691605661
"37165","1","BLGH_01708","500-avenae-AVE",0.816345866743617
"37166","0","BLGH_01709","500-avenae-AVE",0.420763116972175
"37167","1","BLGH_01710","500-avenae-AVE",0.561178163148833
"37168","0","BLGH_01711","500-avenae-AVE",0
"37169","1","BLGH_01715","500-avenae-AVE",0.940088830051593
"37170","1","BLGH_01717","500-avenae-AVE",1.29481052016142
"37171","1","BLGH_01720","500-avenae-AVE",0.957891356204113
"37172","1","BLGH_01722","500-avenae-AVE",0.542199848069663
"37173","1","BLGH_01724","500-avenae-AVE",0.938494463370262
"37174","1","BLGH_01725","500-avenae-AVE",0.901770291127118
"37175","0","BLGH_01734","500-avenae-AVE",0
"37176","1","BLGH_01739","500-avenae-AVE",0.821825838477495
"37177","0","BLGH_01844","500-avenae-AVE",0
"37178","1","BLGH_01852","500-avenae-AVE",1.01372267560913
"37179","1","BLGH_01878","500-avenae-AVE",1.07244732954753
"37180","2","BLGH_01917","500-avenae-AVE",2.02059112228769
"37181","2","BLGH_01965","500-avenae-AVE",2.0607184351112
"37182","1","BLGH_01980","500-avenae-AVE",0.78071414662477
"37183","0","BLGH_01984","500-avenae-AVE",0.00591893587793503
"37184","0","BLGH_02036","500-avenae-AVE",0
"37185","0","BLGH_02037","500-avenae-AVE",0
"37186","0","BLGH_02055","500-avenae-AVE",0
"37187","0","BLGH_02056","500-avenae-AVE",0
"37188","2","BLGH_02064","500-avenae-AVE",1.9735103399092
"37189","0","BLGH_02072","500-avenae-AVE",0
"37190","0","BLGH_02085","500-avenae-AVE",0
"37191","0","BLGH_02098","500-avenae-AVE",0
"37192","0","BLGH_02099","500-avenae-AVE",0
"37193","0","BLGH_02100","500-avenae-AVE",0.00443920190845126
"37194","1","BLGH_02141","500-avenae-AVE",0.834938710385067
"37195","0","BLGH_02144","500-avenae-AVE",0.170169406490632
"37196","1","BLGH_02159","500-avenae-AVE",1.38037105973179
"37197","1","BLGH_02164","500-avenae-AVE",0.68280474354366
"37198","0","BLGH_02166","500-avenae-AVE",0
"37199","0","BLGH_02169","500-avenae-AVE",0
"37200","1","BLGH_02173","500-avenae-AVE",0.91935463425791
"37201","1","BLGH_02180","500-avenae-AVE",0.876015433375165
"37202","0","BLGH_02189","500-avenae-AVE",0
"37203","0","BLGH_02198","500-avenae-AVE",0.00665880286267691
"37204","1","BLGH_02201","500-avenae-AVE",0.686525249360005
"37205","0","BLGH_02203","500-avenae-AVE",0.188395398065981
"37206","0","BLGH_02204","500-avenae-AVE",0.21683035099502
"37207","0","BLGH_02205","500-avenae-AVE",0.383338141270968
"37208","0","BLGH_02207","500-avenae-AVE",0.375949459984578
"37209","0","BLGH_02214","500-avenae-AVE",0.00295946793896751
"37210","0","BLGH_02215","500-avenae-AVE",0.0584105514269903
"37211","0","BLGH_02218","500-avenae-AVE",0.00591893587793503
"37212","0","BLGH_02219","500-avenae-AVE",0.0201243819849791
"37213","0","BLGH_02224","500-avenae-AVE",0.331017654118374
"37214","0","BLGH_02227","500-avenae-AVE",0.154484226414104
"37215","0","BLGH_02228","500-avenae-AVE",0.239613665802683
"37216","0","BLGH_02253","500-avenae-AVE",0.265365625194087
"37217","2","BLGH_02254","500-avenae-AVE",1.96381023766559
"37218","1","BLGH_02264","500-avenae-AVE",0.766075056490054
"37219","1","BLGH_02270","500-avenae-AVE",0.916891618958392
"37220","1","BLGH_02293","500-avenae-AVE",1.03736538540092
"37221","0","BLGH_02307","500-avenae-AVE",0.22251499566112
"37222","1","BLGH_02314","500-avenae-AVE",1.07424483389814
"37223","1","BLGH_02315","500-avenae-AVE",0.978141615448243
"37224","0","BLGH_02334","500-avenae-AVE",0.441084034070283
"37225","1","BLGH_02347","500-avenae-AVE",1.03817879621405
"37226","1","BLGH_02355","500-avenae-AVE",1.0373614348231
"37227","1","BLGH_02370","500-avenae-AVE",0.944873836673004
"37228","1","BLGH_02375","500-avenae-AVE",1.02547387582129
"37229","1","BLGH_02382","500-avenae-AVE",0.789132503754005
"37230","1","BLGH_02408","500-avenae-AVE",1.03566506165677
"37231","1","BLGH_02413","500-avenae-AVE",0.9751049890488
"37232","0","BLGH_02415","500-avenae-AVE",0
"37233","0","BLGH_02416","500-avenae-AVE",0
"37234","0","BLGH_02427","500-avenae-AVE",0
"37235","1","BLGH_02435","500-avenae-AVE",0.637196212397697
"37236","0","BLGH_02439","500-avenae-AVE",0
"37237","0","BLGH_02440","500-avenae-AVE",0
"37238","0","BLGH_02441","500-avenae-AVE",0
"37239","0","BLGH_02446","500-avenae-AVE",0.308277910309116
"37240","1","BLGH_02448","500-avenae-AVE",0.924842284302893
"37241","1","BLGH_02459","500-avenae-AVE",0.688046097157508
"37242","1","BLGH_02483","500-avenae-AVE",0.947889336966399
"37243","0","BLGH_02494","500-avenae-AVE",0
"37244","1","BLGH_02500","500-avenae-AVE",0.960789593019439
"37245","1","BLGH_02556","500-avenae-AVE",0.942168713945417
"37246","0","BLGH_02610","500-avenae-AVE",0.060669092748834
"37247","0","BLGH_02611","500-avenae-AVE",0.0390649767943711
"37248","0","BLGH_02616","500-avenae-AVE",0
"37249","0","BLGH_02617","500-avenae-AVE",0
"37250","0","BLGH_02618","500-avenae-AVE",0
"37251","0","BLGH_02622","500-avenae-AVE",0
"37252","1","BLGH_02628","500-avenae-AVE",1.41778819373895
"37253","1","BLGH_02630","500-avenae-AVE",0.820455573233762
"37254","1","BLGH_02676","500-avenae-AVE",0.85118850952304
"37255","0","BLGH_02693","500-avenae-AVE",0.00710272305352204
"37256","0","BLGH_02694","500-avenae-AVE",0
"37257","0","BLGH_02695","500-avenae-AVE",0.00355136152676101
"37258","0","BLGH_02700","500-avenae-AVE",0
"37259","0","BLGH_02702","500-avenae-AVE",0
"37260","0","BLGH_02704","500-avenae-AVE",0
"37261","0","BLGH_02705","500-avenae-AVE",0.0266352114507076
"37262","0","BLGH_02706","500-avenae-AVE",0
"37263","0","BLGH_02707","500-avenae-AVE",0
"37264","0","BLGH_02708","500-avenae-AVE",0
"37265","0","BLGH_02709","500-avenae-AVE",0
"37266","0","BLGH_02710","500-avenae-AVE",0.00295946793896751
"37267","0","BLGH_02715","500-avenae-AVE",0.0458717530539963
"37268","0","BLGH_02716","500-avenae-AVE",0
"37269","0","BLGH_02717","500-avenae-AVE",0
"37270","4","BLGH_02719","500-avenae-AVE",4.08151169440318
"37271","0","BLGH_02720","500-avenae-AVE",0.0807934747338132
"37272","0","BLGH_02721","500-avenae-AVE",0
"37273","0","BLGH_02722","500-avenae-AVE",0.00710272305352204
"37274","0","BLGH_02723","500-avenae-AVE",0.00295946793896751
"37275","0","BLGH_02724","500-avenae-AVE",0
"37276","0","BLGH_02725","500-avenae-AVE",0
"37277","0","BLGH_02727","500-avenae-AVE",0
"37278","0","BLGH_02729","500-avenae-AVE",0.00295946793896751
"37279","0","BLGH_02730","500-avenae-AVE",0.00295946793896751
"37280","0","BLGH_02731","500-avenae-AVE",0.00295946793896751
"37281","0","BLGH_02732","500-avenae-AVE",0.00295946793896751
"37282","0","BLGH_02733","500-avenae-AVE",0
"37283","0","BLGH_02736","500-avenae-AVE",0.0202934944386344
"37284","0","BLGH_02737","500-avenae-AVE",0
"37285","1","BLGH_02738","500-avenae-AVE",1.27653020831168
"37286","2","BLGH_02741","500-avenae-AVE",1.917402877784
"37287","2","BLGH_02742","500-avenae-AVE",1.56679738675803
"37288","3","BLGH_02744","500-avenae-AVE",3.02994340429377
"37289","0","BLGH_02748","500-avenae-AVE",0.0361055088554036
"37290","1","BLGH_02753","500-avenae-AVE",0.960993666779329
"37291","1","BLGH_02781","500-avenae-AVE",1.04938846536826
"37292","1","BLGH_02799","500-avenae-AVE",1.06920047958527
"37293","0","BLGH_02837","500-avenae-AVE",0.0621488267183177
"37294","1","BLGH_02880","500-avenae-AVE",0.947560854197614
"37295","0","BLGH_02882","500-avenae-AVE",0.310395960892887
"37296","1","BLGH_02896","500-avenae-AVE",0.583562970109534
"37297","0","BLGH_02918","500-avenae-AVE",0.0466116200387384
"37298","0","BLGH_02919","500-avenae-AVE",0.0443920190845126
"37299","0","BLGH_02921","500-avenae-AVE",0.400711958936201
"37300","1","BLGH_02927","500-avenae-AVE",0.781734396482536
"37301","0","BLGH_02930","500-avenae-AVE",0
"37302","1","BLGH_02938","500-avenae-AVE",0.597812523671437
"37303","0","BLGH_02939","500-avenae-AVE",0.3564309198994
"37304","0","BLGH_02940","500-avenae-AVE",0
"37305","0","BLGH_02952","500-avenae-AVE",0.00710272305352203
"37306","0","BLGH_02953","500-avenae-AVE",0
"37307","1","BLGH_02965","500-avenae-AVE",0.706911250147532
"37308","1","BLGH_02974","500-avenae-AVE",0.999620115419085
"37309","0","BLGH_03022","500-avenae-AVE",0
"37310","0","BLGH_03023","500-avenae-AVE",0
"37311","1","BLGH_03049","500-avenae-AVE",1.05061111833347
"37312","0","BLGH_03092","500-avenae-AVE",0
"37313","0","BLGH_03093","500-avenae-AVE",0
"37314","0","BLGH_03094","500-avenae-AVE",0
"37315","0","BLGH_03102","500-avenae-AVE",0
"37316","0","BLGH_03125","500-avenae-AVE",0.389344120323579
"37317","1","BLGH_03137","500-avenae-AVE",0.878088692252016
"37318","1","BLGH_03139","500-avenae-AVE",1.00994023771838
"37319","1","BLGH_03164","500-avenae-AVE",0.510409080967737
"37320","0","BLGH_03165","500-avenae-AVE",0
"37321","0","BLGH_03168","500-avenae-AVE",0
"37322","0","BLGH_03171","500-avenae-AVE",0
"37323","0","BLGH_03172","500-avenae-AVE",0
"37324","1","BLGH_03180","500-avenae-AVE",1.08609180488966
"37325","1","BLGH_03184","500-avenae-AVE",0.941790274271533
"37326","1","BLGH_03185","500-avenae-AVE",1.03494061578012
"37327","1","BLGH_03189","500-avenae-AVE",0.923408801919696
"37328","1","BLGH_03190","500-avenae-AVE",1.41114394783945
"37329","1","BLGH_03214","500-avenae-AVE",0.538880509930258
"37330","1","BLGH_03215","500-avenae-AVE",0.700125558132885
"37331","0","BLGH_03222","500-avenae-AVE",0
"37332","1","BLGH_03231","500-avenae-AVE",0.925252691750032
"37333","1","BLGH_03256","500-avenae-AVE",0.756042007787614
"37334","1","BLGH_03257","500-avenae-AVE",0.946659806977232
"37335","0","BLGH_03260","500-avenae-AVE",0
"37336","0","BLGH_03262","500-avenae-AVE",0
"37337","0","BLGH_03265","500-avenae-AVE",0
"37338","1","BLGH_03267","500-avenae-AVE",1.03284343030283
"37339","1","BLGH_03268","500-avenae-AVE",0.85898556928532
"37340","0","BLGH_03269","500-avenae-AVE",0
"37341","1","BLGH_03288","500-avenae-AVE",0.977687978649845
"37342","0","BLGH_03325","500-avenae-AVE",0.0577096248098664
"37343","1","BLGH_03345","500-avenae-AVE",0.914731824131348
"37344","0","BLGH_03353","500-avenae-AVE",0.0807127619718412
"37345","0","BLGH_03354","500-avenae-AVE",0.352069067721171
"37346","1","BLGH_03360","500-avenae-AVE",0.824875918476708
"37347","1","BLGH_03401","500-avenae-AVE",0.671015363069898
"37348","0","BLGH_03408","500-avenae-AVE",0.497569570007019
"37349","0","BLGH_03411","500-avenae-AVE",0.21406818091865
"37350","1","BLGH_03412","500-avenae-AVE",0.911014972815535
"37351","0","BLGH_03417","500-avenae-AVE",0.16081637102314
"37352","0","BLGH_03492","500-avenae-AVE",0
"37353","1","BLGH_03493","500-avenae-AVE",1.03174685832896
"37354","0","BLGH_03496","500-avenae-AVE",0
"37355","1","BLGH_03526","500-avenae-AVE",0.673013801473178
"37356","1","BLGH_03548","500-avenae-AVE",1.010728962611
"37357","1","BLGH_03560","500-avenae-AVE",0.82861308101425
"37358","1","BLGH_03566","500-avenae-AVE",0.79103516490044
"37359","1","BLGH_03592","500-avenae-AVE",0.978493557504942
"37360","0","BLGH_03593","500-avenae-AVE",0
"37361","0","BLGH_03594","500-avenae-AVE",0
"37362","0","BLGH_03595","500-avenae-AVE",0.164250470612697
"37363","0","BLGH_03611","500-avenae-AVE",0.466895602249172
"37364","1","BLGH_03612","500-avenae-AVE",0.800263494917386
"37365","1","BLGH_03616","500-avenae-AVE",0.529296356842007
"37366","0","BLGH_03631","500-avenae-AVE",0
